date,tweet,word
2019-11-26 23:57:00+00:00,Asus Smartphones- Upto Rs 2500 OFF in only ₹7999 from #Flipkart Original Old Price ₹12999 https://ekaro.in/enkr2019112632145819 #mobile #mobiles #asus #smartphone #cashback #Discount #heavydiscount,flipkart
2019-11-26 23:56:15+00:00,Linked Suzuki-Toyota http://bit.ly/34onzZb @ExportersIndia @ExportWW @IndiaEximBank @EximBankUS @CloudExpoAsia @AeroIndiashow @ICCCImumbai @CIIEvents @IndianBankInfo @TiEGlobal @USIBC @UKIBC @Walmart @Flipkart @amazonIN @DGCX @MercedesBenz @USAutoCouncil @uscarsforsale @CarsUK,flipkart
2019-11-26 23:53:59+00:00,@MadhavSheth1 @Vivo_India @oppomobileindia Big shopping days 1 to 5 December Keep attractive price of smartphones Allow exchange offers with best buyback value. Extra 1000 off on prepaid orders.. No cost emi on Bajaj finserv... This will increase the mobile sale,flipkart
2019-11-26 23:46:08+00:00,"Power of @Amul_Coop you can't sell its products under deep discount or predatory pricing, that shows helping the entire chain not like flipkart which wants to become duopoly along with Amazon",flipkart
2019-11-26 23:17:04+00:00,"#PiNetwork has unofficially surpassed 1.5 Million Engaged Pioneers. It is beyond the #growth of anything before it. #Pi is about to be the biggest opportunity since the internet to establish a platform larger than Alibaba, Amazon or FlipKart. #Pi is going to build a New World.",flipkart
2019-11-26 23:13:05+00:00,Well said dear . We trust you team @Flipkart . Please look this issue as top priority and resolve the issue dear . Rest all winners Recieved their valid coupon codes and claimed the prizes too . Am the only one left without the prize #aajkiraat @_Kalyan_K @flipkartsupport,flipkart
2019-11-26 23:11:11+00:00,Thanks for the support dear . Hope team @Flipkart resolves my issue today,flipkart
2019-11-26 23:10:33+00:00,Thanks dear for the support,flipkart
2019-11-26 23:09:46+00:00,Thanks dear . Hope they resolve soon @Flipkart,flipkart
2019-11-26 23:09:29+00:00,Thanks for the support friend,flipkart
2019-11-26 23:09:14+00:00,Yes dear even am requesting them the same to generate a valid coupon code,flipkart
2019-11-26 22:51:12+00:00,4,flipkart
2019-11-26 22:13:07+00:00,"Эксклюзивным продавцом, по крайней мере первое время, будет индийский интернет-магазин Flipkart. Изображения нового умного телевизора…",flipkart
2019-11-26 21:49:33+00:00,"Moto Lenovo Days Sale on Flipkart Features Discounts on Moto E6s, One Vi... https://youtu.be/J69tGxQP2iE via @YouTube",flipkart
2019-11-26 21:46:43+00:00,We understand your concern. We’d like to inform you that your Flipkart Pay Later account is currently not active as {Kissht} will no longer be a financing partner for this payment option. (1/2),flipkart
2019-11-26 21:43:25+00:00,Sorry to hear that. We understand the issue raised about your Flipkart account. We'll definitely help you out. Please share your registered email id and we will look into it. - Mrunalini ,flipkart
2019-11-26 21:41:20+00:00,Just Interacted with Mohd. Maksood and senior executive Sayeed who said sorry on behalf of flipkart. I want compensation for wrong info by flipkart as per my phone recordings &amp; Screenshot about fraudulent promotion by not providing the discount in Order Id - OD116888156740059000,flipkart
2019-11-26 21:29:50+00:00,"To ensure that your Flipkart account information is safe, please start a private chat with us by clicking on the link below. - Bhargavi (2/2) ",flipkart
2019-11-26 21:16:41+00:00,Patna,flipkart
2019-11-26 21:08:40+00:00,@Flipkart Fraudulent Website cheating customers. I have been cheated by false promotion #mociseva take action against flipkart @flipkartsupport I have all the phone recordings and screenshot regarding SBI Instant Discount which is not provided after my several complaints till now,flipkart
2019-11-26 20:58:13+00:00,@Flipkart When will you resume delivering products to Srinagar? Any idea?,flipkart
2019-11-26 20:43:03+00:00,"Moto Lenovo Days Sale on Flipkart Features Discounts on Moto E6s, Motorola One Vision, Lenovo Z6 Pro, More, and Other Offers ",flipkart
2019-11-26 20:35:45+00:00,I this product on Flipkart! CORUS BAG-596 25 L Laptop Backpack http://dl.flipkart.com/dl/corus-bag-596-25-l-laptop-backpack/p/itmfhfngfvy3nns4?pid=BKPFHYGE6AAHBWCK&amp;cmpid=product.share.pp #buyonflipkart via @Flipkart,flipkart
2019-11-26 20:29:41+00:00,They do nothing they just waste ur time only,flipkart
2019-11-26 20:27:07+00:00,Sahi bat,flipkart
2019-11-26 20:26:40+00:00,I also in same condition as urs but they dont care,flipkart
2019-11-26 20:25:41+00:00,Agle 40 ya 50 years me kar denge Yehi to kam hai ye log ka bs becho bad me apka jo bhi ho Le lo paisa dedo bs bad me bhul jao jo.bhi ho jaise bhi ho aapka hai,flipkart
2019-11-26 20:23:55+00:00,Chor hai ye log ekdam mat lo ye log se kuch bhi,flipkart
2019-11-26 20:22:26+00:00,Dur hi rahena flipkart se sab log aisa hi karo,flipkart
2019-11-26 20:20:55+00:00,Dont come with that type of fake products stop make fool first and collect satisfied customers first they ask it same All kindly avoid flipkart After sales service is Zero If product is good u can use it or forget if its faulty They never help &amp; support after sales,flipkart
2019-11-26 20:17:25+00:00,Paisa de diya bhul jaye ye log kuch ai karenge sivay msg or call k,flipkart
