date,tweet,word
2019-11-24 23:04:08+00:00,Gizga Essentials Multi Functional Folding Portable Laptop Stand (White) [50% discount] https://amzn.to/2q9dSit #AmazonIndia #DealsOnPC,amazonindia
2019-11-24 22:54:48+00:00,5 Most Needed Car Accessories Available On Amazon India... http://addsfly.com/en/main/video.php?m_id=NTU5MA== #addsfly,amazonindia
2019-11-24 22:04:18+00:00,MSI MAG VAMPIRIC 010 MidTower Cabinet Motherboard Support A [25% discount] https://amzn.to/2OT6gcz #AmazonIndia #DealsOnPC,amazonindia
2019-11-24 21:22:48+00:00,Buy EVOLUTION OF A SAD WOMAN murder mystery suspense thriller romance #book at #Amazon #India GL https://www.amazon.in/Evolution-Sad-Woman-Story-Kizzy/dp/1425127304/ref=mp_s_a_1_19?ie=UTF8&amp;qid=1550712668&amp;sr=8-19&amp;pi=SL200_FMwebp_QL65&amp;keywords=gale+laure #NewDelhi #Jaipur #Hyderabad,amazonindia
2019-11-24 21:04:08+00:00,"boAt Stone 1400 Wireless Bluetooth Speaker with IPX 5 Water Resistance, EQ Modes and HD Premium Sound (Active Black) [62% discount] https://amzn.to/2KOTuvU #AmazonIndia #DealsOnElectronics",amazonindia
2019-11-24 20:04:08+00:00,Cosmic Byte H3 Gaming Headphone with Mic and LED (Red) [44% discount] https://amzn.to/35sRS19 #AmazonIndia #DealsOnPC,amazonindia
2019-11-24 19:33:53+00:00,"Hello @Flipkart I stopped ordering from #amazonindia because of excessive packing material used for ordinary items like toiletries. And for my most recent order, #flipkart was no different! Zero concern on usage of single-use plastic and environmental damage. Disappointing!",amazonindia
2019-11-24 19:11:11+00:00,Check this out. Arjun coming to a bookstore near you. It is available for a Pre-Order on Amazon India. Synopsis and an excerpt at: http://www.theillegitimatedollars.com #Pirates #Quignog #Upcoming #fiction #NewRelease #novel #books #book #Event,amazonindia
2019-11-24 19:08:11+00:00,Order#402-7569355-1158758 #scamazon has done it again. Fake promises. Fake customer service and company run by frauds. Order never delivered but says signed and received. Shameless scamsters. Never ordering ever again and deleting all subscriptions #amazonindia #Amazon #jeffbezos,amazonindia
2019-11-24 19:04:03+00:00,Zoook Rocker Torpedo (50W) Bluetooth Speaker with AUX-In/Hands-free/Heavy Bass/Waterproof and shock-proof design speaker - Black and Red [50% discount] https://amzn.to/37B0bcW #AmazonIndia #DealsOnElectronics,amazonindia
2019-11-24 17:46:33+00:00,"Meanwhile, Arjun is set to take India by storm in, 'THE ILLEGITIMATE DOLLARS' Pre-order on Amazon India. Synopsis &amp; an excerpt on http://www.theillegitimatedollars.com You are invited to take the Journey :) #Pirates #Quignog #Upcoming #fiction #NewRelease #novel #books #book",amazonindia
