date,tweet,word
2019-11-11 23:04:16+00:00,"ACOOSTA BOLD 370, IPX5 Waterproof, Portable Wireless Bluetooth Speaker with Bass, 3600 [60% discount] https://amzn.to/2NYj3K6 #AmazonIndia #DealsOnElectronics",amazonindia
2019-11-11 22:04:14+00:00,Cosmic Byte CB-GK-08 Corona Wired Gaming Keyboard with Rainbow LED [39% discount] https://amzn.to/2SggILi #AmazonIndia #DealsOnPC,amazonindia
2019-11-11 21:04:24+00:00,CORSAIR K55 RGB Gaming Keyboard - Quiet & Satisfying LED Backlit Keys - Media Controls - Wrist Rest Included - Onboard Macro Recording [51% discount] https://amzn.to/2PNiOE2 #AmazonIndia #DealsOnPC,amazonindia
2019-11-11 20:40:17+00:00,"So you are telling me if I don’t open a packet of an item within 10 days, I cannot get refund even if item is http://bad.You guys are not even taking responsibility for the faulty product! I guess amazon service is also getting bad #AmazonIndia #fake #badcustomerservice",amazonindia
2019-11-11 20:37:07+00:00,#MaharashtraPolitics #TUMSENAHOPAYEGA #TumSENAhopaega #ShivaSena #AmazonIndia #Amazonpay Hey! I'm inviting you to try money transfers on the Amazon app (Android only). Use my invite link below and get offers worth ₹100 by sending ₹250 or more. http://amzn.in/3TWvX55,amazonindia
2019-11-11 20:26:04+00:00,What’s wrong with you #AmazonIndia I have placed a return request 20 days before but still no one some to pickup the order,amazonindia
2019-11-11 20:18:54+00:00,"I haven't recieved my stuff, i report it, and report here @AmazonHelp, recieved so many msgs and thr spl team worked hard for my stuff and now after a month, they have taken my money with no refund order nor they look for my stuff, i dont knw whos thief? I will blame amazon india",amazonindia
2019-11-11 20:03:53+00:00,JBL Charge 4 Powerful Portable Speaker with Built-in Power Bank (Sand) [28% discount] https://amzn.to/2NDnI5e #AmazonIndia #DealsOnElectronics,amazonindia
2019-11-11 19:03:56+00:00,"Gizga Essentials Professional Cleaning Kit (PLUSH Micro-Fiber Cloth, 45ML Antibacterial Cleaning Solution) [62% discount] https://amzn.to/2Kd3ywL #AmazonIndia #DealsOnPC",amazonindia
2019-11-11 18:38:45+00:00,#IAmAmazon #AmazonStoryBoxes #Amazon #IAmAmazon #AmazonStoryBoxes #Amazon Amazon India apne dhaukan apne pechan with best offer deals happy to be part of this and happy customer smile on every face ... collected all #storyboxes that defince the feels of smile,amazonindia
