date,tweet,word
2019-12-05 23:04:16+00:00,Sricam SP Series SP005 Wireless HD IP Wi-Fi CCTV Indoor Security Camera (Black) [59% discount] https://amzn.to/30meka6 #AmazonIndia #DealsOnElectronics,amazonindia
2019-12-05 21:04:06+00:00,Boat Stone 600 Water-Proof and Shock-Proof Wireless Speakers (Black) [50% discount] https://amzn.to/2AoZ95d #AmazonIndia #DealsOnElectronics,amazonindia
2019-12-05 20:04:14+00:00,"Xmate Volt Bluetooth Speaker with 10W Speakers, Portable Wireless Speakers with Bluetooth [41% discount] https://amzn.to/2N75evE #AmazonIndia #DealsOnElectronics",amazonindia
2019-12-05 19:10:20+00:00,"Amazon India to host ‘Smbhav’ summit for small businesses https://in.fashionnetwork.com/news/Amazon-India-to-host-Smbhav-summit-for-small-businesses,1165476.html?src=twt#twt",amazonindia
2019-12-05 19:06:13+00:00,#Amazon #amazonIndia I placed an order today and directly went to buy option. I wanted to place a note to wish my niece Happy b'day but then there wasn't any option. When informed the service team they denied to place a note. How can they miss an opportunity of creating wow c-exp,amazonindia
2019-12-05 19:04:22+00:00,"iBall Piano 423 High Speed 4 Port USB 2.0 HUB, Black [43% discount] https://amzn.to/2JQu51s #AmazonIndia #DealsOnPC",amazonindia
2019-12-05 19:00:01+00:00,‘How Amazon India is promoting inclusivity by employing People with Disabilities at its silent stations’ (4 min read). Online retailer Amazon India has provided opportunities to more than 650 individuals with speech &amp; hearing impairments. #IcommunicationP https://yourstory.com/socialstory/2019/11/amazon-india-inclusive-workplace-disabled-delivery,amazonindia
2019-12-05 18:40:55+00:00,Vivo V17 will be available exclusively on Amazon India Landing page goes live https://www.amazon.in/b?_encoding=UTF8&amp;node=20385257031&amp;pf_rd_i=1389401031&amp;pf_rd_m=A1VBAL9TL5WCBF&amp;pf_rd_p=fb41f111-57a0-41c7-81fc-6d37484e5041&amp;pf_rd_r=B8V2QMC0G96J3JTZH7Y0&amp;pf_rd_s=mobile-browse-hero-3&amp;pf_rd_t=30901&amp;ref_=Oct_Arh_mobile-browse-hero-3_a2267e58-a7d0-4380-92a1-f7665dc33959,amazonindia
2019-12-05 18:22:25+00:00,WELLGO AFFILIATE: AMAZON DSLR CAMERA................AMAZON.INDIA....... https://wellgoaffiliate.blogspot.com/2019/11/blog-post_57.html?spref=tw,amazonindia
2019-12-05 18:21:52+00:00,WELLGO AFFILIATE: AMAZON .COM AND AMAZON INDIA ......... https://wellgoaffiliate.blogspot.com/2019/11/amazon-india-click-here.html?spref=tw,amazonindia
2019-12-05 18:13:05+00:00,Wait it's 40 dollars on Amazon India Hmmmmmmm I hope it stays that way,amazonindia
